Date,Open,High,Low,Close,Adj Close,Volume
2002-08-23,23.490000,23.600000,23.389999,23.520000,16.085152,2571800
2002-08-26,23.500000,23.750000,23.450001,23.715000,16.218513,3383400
2002-08-27,23.995001,23.995001,23.445000,23.445000,16.033855,4273400
2002-08-28,23.395000,23.400000,22.680000,22.900000,15.661136,2879600
2002-08-29,22.775000,22.860001,22.540001,22.670000,15.503836,2726600
2002-08-30,22.684999,23.080000,22.650000,22.959999,15.702168,3653400
2002-09-03,22.950001,22.955000,22.400000,22.525000,15.404671,3909200
2002-09-04,22.525000,22.830000,22.334999,22.715000,15.534613,2344400
2002-09-05,22.600000,23.025000,22.360001,22.719999,15.538035,2817600
2002-09-06,23.110001,23.375000,22.780001,23.299999,15.934689,2592400
2002-09-09,23.200001,23.995001,23.150000,23.735001,16.232191,3349800
2002-09-10,23.674999,23.850000,23.275000,23.540001,16.098822,2079000
2002-09-11,23.875000,23.875000,23.455000,23.469999,16.050953,1493000
2002-09-12,23.625000,24.250000,23.295000,24.125000,16.498909,5594800
2002-09-13,23.934999,24.250000,23.805000,23.995001,16.409998,3600600
2002-09-16,23.924999,23.930000,23.530001,23.615000,16.150126,2847000
2002-09-17,24.209999,24.209999,23.260000,23.275000,15.917597,3117600
2002-09-18,23.275000,23.455000,22.674999,23.344999,15.965466,2639000
2002-09-19,23.000000,23.450001,22.775000,22.775000,15.575648,2748600
2002-09-20,22.780001,23.030001,22.334999,22.600000,15.455969,3850000
2002-09-23,22.584999,23.075001,22.430000,22.625000,15.473073,3672200
2002-09-24,22.100000,22.424999,21.760000,21.844999,14.939625,3690600
2002-09-25,22.150000,22.670000,22.080000,22.650000,15.490160,4282200
2002-09-26,22.900000,23.180000,22.725000,23.139999,15.902498,2831200
2002-09-27,22.775000,22.980000,22.430000,22.504999,15.466111,3119000
2002-09-30,22.280001,22.750000,21.934999,22.725000,15.617305,4679400
2002-10-01,22.924999,23.700001,22.375000,23.600000,16.218626,3472800
2002-10-02,23.555000,23.770000,23.110001,23.115000,15.885325,3079400
2002-10-03,23.025000,23.600000,22.910000,23.030001,15.826902,3602200
2002-10-04,23.125000,23.250000,21.665001,22.000000,15.119054,3921000
2002-10-07,22.000000,22.475000,21.780001,21.780001,14.967873,3834600
2002-10-08,22.000000,22.445000,21.200001,22.209999,15.263374,4120200
2002-10-09,21.840000,21.875000,21.070000,21.080000,14.486811,5119600
2002-10-10,21.080000,22.000000,20.850000,21.754999,14.950686,4155600
2002-10-11,22.004999,22.905001,21.969999,22.385000,15.383639,5186800
2002-10-14,22.299999,22.500000,21.709999,21.785000,14.971297,4595800
2002-10-15,22.375000,23.250000,22.375000,23.139999,15.902498,4683200
2002-10-16,23.075001,23.475000,22.795000,22.980000,15.792539,2724600
2002-10-17,23.600000,23.745001,23.230000,23.455000,16.118982,3463200
2002-10-18,23.424999,23.674999,22.895000,23.625000,16.235807,1919200
2002-10-21,23.500000,24.625000,23.350000,24.520000,16.850876,3141200
2002-10-22,23.750000,23.905001,23.295000,23.629999,16.239241,4356000
2002-10-23,23.504999,23.870001,23.240000,23.844999,16.386993,3555800
2002-10-24,24.100000,24.200001,23.365000,23.490000,16.143030,2888200
2002-10-25,23.450001,23.750000,23.160000,23.495001,16.146469,2645200
2002-10-28,23.605000,23.785000,22.965000,23.025000,15.823471,2469800
2002-10-29,23.025000,23.165001,22.450001,23.020000,15.820039,2549600
2002-10-30,23.125000,23.455000,22.910000,23.280001,15.998713,2215400
2002-10-31,23.370001,23.565001,22.990000,23.195000,15.940290,1296400
2002-11-01,23.160000,23.615000,22.990000,23.565001,16.194582,1779200
2002-11-04,23.750000,23.860001,23.375000,23.465000,16.125851,2339200
2002-11-05,23.500000,23.700001,23.219999,23.344999,16.043381,1461000
2002-11-06,23.389999,23.525000,23.125000,23.469999,16.129282,2193400
2002-11-07,24.000000,24.825001,24.000000,24.260000,16.672201,7403400
2002-11-08,24.350000,24.790001,24.014999,24.500000,16.837137,4850000
2002-11-11,24.459999,24.475000,24.135000,24.275000,16.682499,3389400
2002-11-12,24.400000,24.580000,24.014999,24.365000,16.744366,3470600
2002-11-13,24.334999,24.415001,23.959999,24.240000,16.658457,3652400
2002-11-14,24.450001,24.475000,24.205000,24.290001,16.692812,3229000
2002-11-15,23.775000,24.195000,23.750000,23.965000,16.469465,4020600
2002-11-18,24.250000,24.250000,23.760000,24.030001,16.514135,2203800
2002-11-19,24.049999,25.025000,23.665001,24.950001,17.146383,6896400
2002-11-20,24.955000,24.955000,24.424999,24.750000,17.008942,5664000
2002-11-21,24.745001,25.565001,24.625000,25.260000,17.359430,3919000
2002-11-22,25.250000,25.299999,24.750000,24.860001,17.084534,3378400
2002-11-25,24.809999,25.200001,24.645000,25.150000,17.283834,2494600
2002-11-26,25.150000,25.215000,24.820000,24.900000,17.112020,3013600
2002-11-27,25.000000,25.620001,25.000000,25.590000,17.586208,2256800
2002-11-29,25.615000,25.790001,25.424999,25.575001,17.575911,1268600
2002-12-02,25.799999,25.799999,24.850000,25.285000,17.376606,3456200
2002-12-03,25.290001,25.290001,24.240000,24.260000,16.672201,4439200
2002-12-04,24.260000,24.885000,24.115000,24.764999,17.019249,3017400
2002-12-05,24.700001,24.764999,24.375000,24.389999,16.761534,2546800
2002-12-06,24.000000,24.549999,24.000000,24.275000,16.682499,1875800
2002-12-09,24.275000,24.299999,23.799999,23.815001,16.366377,2162000
2002-12-10,23.000000,23.125000,22.580000,23.049999,15.840653,7528800
2002-12-11,22.750000,23.245001,22.545000,23.145000,15.905933,4862400
2002-12-12,22.975000,23.094999,22.754999,22.950001,15.771932,2660200
2002-12-13,22.875000,23.125000,22.520000,22.775000,15.651665,3806000
2002-12-16,22.924999,23.655001,22.924999,23.315001,16.022768,2880600
2002-12-17,23.350000,23.620001,23.125000,23.450001,16.115541,2777600
2002-12-18,23.450001,23.625000,23.090000,23.389999,16.074314,2733000
2002-12-19,23.395000,23.775000,23.195000,23.275000,15.995278,2118600
2002-12-20,23.400000,23.930000,23.400000,23.785000,16.345758,3058000
2002-12-23,23.850000,24.155001,23.575001,23.875000,16.407616,2696200
2002-12-24,23.815001,23.924999,23.665001,23.750000,16.321711,498800
2002-12-26,23.754999,24.045000,23.625000,23.700001,16.287355,958000
2002-12-27,23.650000,23.650000,23.004999,23.004999,15.883448,2020200
2002-12-30,23.075001,23.094999,22.725000,23.040001,15.907608,1968200
2002-12-31,22.950001,23.000000,22.520000,22.924999,15.828210,2126600
2003-01-02,23.000000,23.790001,23.000000,23.709999,16.370199,1852800
2003-01-03,23.795000,23.799999,23.315001,23.430000,16.176880,1746400
2003-01-06,23.430000,23.600000,23.375000,23.540001,16.252831,2316800
2003-01-07,23.500000,23.500000,22.969999,23.110001,15.955945,2540200
2003-01-08,23.100000,23.150000,22.889999,23.000000,15.879990,2817200
2003-01-09,22.940001,23.240000,22.940001,23.150000,15.983554,2509400
2003-01-10,22.950001,23.285000,22.825001,22.885000,15.800592,2374000
2003-01-13,22.764999,22.860001,22.500000,22.500000,15.534780,3726200
2003-01-14,22.504999,22.504999,21.500000,22.250000,15.362164,8149600
2003-01-15,22.325001,22.365000,22.049999,22.184999,15.317287,2881200
2003-01-16,22.190001,22.590000,22.190001,22.424999,15.482994,2263000
2003-01-17,22.325001,22.844999,22.105000,22.160000,15.300031,1326800
2003-01-21,22.110001,22.115000,21.355000,21.410000,14.782204,4153200
2003-01-22,21.350000,21.584999,21.045000,21.120001,14.581980,2442600
2003-01-23,21.205000,21.465000,20.895000,21.240000,14.664824,3896600
2003-01-24,21.200001,21.200001,20.650000,20.860001,14.402463,2463800
2003-01-27,20.825001,21.125000,20.559999,20.594999,14.219495,2485800
2003-01-28,20.719999,20.885000,20.400000,20.655001,14.260927,2495600
2003-01-29,20.575001,21.075001,20.299999,20.920000,14.443892,2289400
2003-01-30,21.000000,21.174999,20.754999,20.975000,14.481864,2963800
2003-01-31,20.980000,21.110001,20.860001,21.100000,14.568168,4045400
2003-02-03,21.100000,21.174999,20.715000,20.860001,14.402463,2866000
2003-02-04,20.660000,20.799999,20.520000,20.790001,14.354137,2343200
2003-02-05,21.150000,21.695000,20.940001,20.985001,14.488770,3011400
2003-02-06,20.980000,21.190001,20.450001,20.530001,14.174620,3985800
2003-02-07,20.775000,20.780001,20.275000,20.430000,14.105577,2102600
2003-02-10,20.500000,20.580000,20.004999,20.250000,13.981296,2720600
2003-02-11,20.674999,21.094999,20.580000,20.900000,14.430080,4830800
2003-02-12,20.905001,21.170000,20.695000,20.764999,14.336868,2215400
2003-02-13,20.760000,20.860001,20.299999,20.750000,14.326518,2530200
2003-02-14,20.750000,21.145000,20.584999,20.995001,14.495676,1587000
2003-02-18,21.075001,21.650000,21.075001,21.540001,14.871956,2238200
2003-02-19,21.540001,21.860001,21.440001,21.545000,14.875415,2642200
2003-02-20,21.600000,21.629999,21.209999,21.235001,14.661371,3000400
2003-02-21,21.250000,21.525000,20.934999,21.355000,14.744224,1752600
2003-02-24,21.355000,21.360001,20.635000,20.700001,14.291994,2954200
2003-02-25,20.825001,20.875000,20.250000,20.875000,14.412819,2458000
2003-02-26,20.799999,20.934999,20.680000,20.825001,14.378296,2212000
2003-02-27,20.834999,21.059999,20.754999,20.815001,14.371395,2340000
2003-02-28,20.820000,20.945000,20.575001,20.690001,14.285089,1916000
2003-03-03,20.750000,20.885000,20.415001,20.504999,14.157352,2034400
2003-03-04,20.495001,20.495001,19.775000,19.924999,13.756908,3142800
2003-03-05,19.879999,20.379999,19.879999,20.379999,14.071054,3346400
2003-03-06,20.160000,20.209999,19.865000,19.879999,13.725841,3369400
2003-03-07,19.575001,20.350000,19.570000,20.155001,13.915714,2417800
2003-03-10,20.030001,20.100000,19.600000,19.674999,13.584298,2271600
2003-03-11,19.674999,19.785000,19.309999,19.480000,13.449659,3013400
2003-03-12,19.459999,20.000000,18.780001,18.980000,13.104452,3336600
2003-03-13,19.250000,19.635000,19.250000,19.565001,13.508351,7255200
2003-03-14,19.575001,19.830000,19.469999,19.620001,13.546324,3752600
2003-03-17,19.620001,20.495001,19.370001,20.434999,14.109033,5052200
2003-03-18,20.625000,20.719999,20.325001,20.530001,14.174620,4528400
2003-03-19,20.615000,20.645000,20.200001,20.485001,14.143549,2714200
2003-03-20,20.485001,20.620001,20.150000,20.555000,14.191883,3143600
2003-03-21,20.900000,21.900000,20.750000,21.545000,14.875415,3931200
2003-03-24,21.170000,21.170000,20.155001,20.174999,13.929514,3468800
2003-03-25,20.184999,20.514999,19.950001,20.469999,14.133197,3092600
2003-03-26,20.469999,20.469999,19.785000,20.010000,13.815593,3309000
2003-03-27,19.875000,20.075001,19.510000,19.930000,13.836422,1902200
2003-03-28,19.850000,19.955000,19.709999,19.809999,13.753116,1745400
2003-03-31,19.575001,19.665001,19.215000,19.629999,13.628149,2940600
2003-04-01,19.629999,19.750000,19.410000,19.719999,13.690629,3156200
2003-04-02,20.225000,20.920000,20.174999,20.745001,14.402238,4197400
2003-04-03,20.745001,21.125000,20.709999,20.730000,14.391824,3007600
2003-04-04,20.980000,20.990000,20.555000,20.600000,14.301574,1969800
2003-04-07,21.200001,21.375000,20.600000,20.620001,14.315454,2047400
2003-04-08,20.620001,20.985001,20.360001,20.985001,14.568856,2462400
2003-04-09,20.985001,21.094999,20.525000,20.545000,14.263390,3680800
2003-04-10,20.545000,20.750000,20.469999,20.674999,14.353642,2287800
2003-04-11,20.895000,21.110001,20.430000,20.469999,14.211318,2614000
2003-04-14,20.469999,20.684999,19.980000,20.565001,14.277273,3430400
2003-04-15,20.510000,20.594999,20.250000,20.445000,14.193961,2660000
2003-04-16,20.600000,20.775000,20.070000,20.094999,13.950976,1813600
2003-04-17,20.250000,20.950001,20.094999,20.830000,14.461255,2473400
2003-04-21,20.830000,20.895000,20.500000,20.625000,14.318932,1369800
2003-04-22,20.620001,21.500000,20.495001,21.344999,14.818785,2221400
2003-04-23,21.405001,21.680000,21.174999,21.510000,14.933339,4356800
2003-04-24,21.400000,21.750000,21.340000,21.415001,14.867388,2791600
2003-04-25,21.475000,21.475000,21.055000,21.350000,14.822261,2209000
2003-04-28,21.350000,21.860001,21.225000,21.750000,15.099963,2452600
2003-04-29,21.795000,21.910000,21.545000,21.834999,15.158964,3027000
2003-04-30,21.825001,22.219999,21.570000,22.014999,15.283932,2577400
2003-05-01,22.014999,22.020000,21.375000,21.629999,15.016652,2563800
2003-05-02,21.635000,22.049999,21.635000,21.975000,15.256169,2334800
2003-05-05,22.000000,22.305000,21.879999,22.000000,15.273521,1757200
2003-05-06,22.000000,22.100000,21.639999,21.985001,15.263112,3236600
2003-05-07,22.000000,22.365000,21.900000,22.150000,15.377660,2953800
2003-05-08,21.975000,22.010000,21.600000,21.830000,15.155503,2072400
2003-05-09,21.900000,22.430000,21.895000,22.240000,15.440140,4113200
2003-05-12,22.475000,22.705000,22.150000,22.350000,15.516511,6909200
2003-05-13,22.725000,22.750000,21.424999,22.090000,15.336008,7472000
2003-05-14,22.075001,22.344999,22.035000,22.250000,15.447088,3876000
2003-05-15,22.299999,22.424999,22.115000,22.320000,15.495676,3140000
2003-05-16,22.320000,22.424999,22.075001,22.200001,15.412371,2800800
2003-05-19,22.180000,22.225000,21.785000,21.805000,15.138144,1986200
2003-05-20,21.754999,21.920000,21.424999,21.709999,15.072192,3296800
2003-05-21,21.665001,21.924999,21.565001,21.709999,15.072192,2470800
2003-05-22,21.709999,22.174999,21.695000,22.125000,15.360301,2507000
2003-05-23,22.150000,22.150000,21.695000,21.834999,15.158964,2184600
2003-05-27,21.799999,22.100000,21.665001,22.000000,15.273521,3574800
2003-05-28,22.530001,22.530001,21.680000,21.740000,15.093013,3307400
2003-05-29,21.799999,22.000000,21.305000,21.365000,14.832678,4583000
2003-05-30,21.475000,21.850000,21.469999,21.834999,15.158964,2173400
2003-06-02,22.000000,22.360001,22.000000,22.200001,15.412371,3648200
2003-06-03,22.200001,22.549999,22.174999,22.549999,15.655358,4523600
2003-06-04,22.549999,22.850000,22.450001,22.785000,15.818507,3745400
2003-06-05,22.785000,22.934999,22.514999,22.934999,15.922647,2236000
2003-06-06,23.059999,23.245001,22.680000,22.785000,15.818507,2307000
2003-06-09,22.705000,22.730000,22.440001,22.549999,15.655358,1242800
2003-06-10,22.750000,22.795000,22.400000,22.475000,15.603297,1413800
2003-06-11,22.600000,22.920000,22.530001,22.920000,15.912230,2793800
2003-06-12,22.950001,23.174999,22.740000,23.135000,16.061499,1785800
2003-06-13,23.240000,23.250000,22.735001,22.860001,15.870584,1724800
2003-06-16,23.115000,24.000000,22.969999,23.924999,16.609951,3737000
2003-06-17,24.000000,24.350000,23.625000,24.014999,16.672440,3195800
2003-06-18,23.950001,23.995001,23.400000,23.655001,16.422506,1944800
2003-06-19,23.600000,23.740000,23.264999,23.280001,16.162161,1351200
2003-06-20,23.475000,23.670000,23.280001,23.430000,16.266304,2113200
2003-06-23,23.680000,24.309999,23.440001,23.475000,16.297546,5089400
2003-06-24,23.525000,23.780001,23.280001,23.415001,16.255886,2532400
2003-06-25,23.450001,23.500000,22.950001,23.045000,15.999008,2916600
2003-06-26,22.980000,23.180000,22.865000,22.995001,16.040869,1574600
2003-06-27,22.750000,22.924999,22.500000,22.809999,15.911820,3078600
2003-06-30,22.850000,23.125000,22.700001,22.850000,15.939723,1941000
2003-07-01,22.820000,23.065001,22.420000,23.035000,16.068771,3296000
2003-07-02,23.000000,23.254999,22.860001,23.254999,16.222240,2458400
2003-07-03,23.200001,23.400000,23.110001,23.115000,16.124582,1150400
2003-07-07,23.325001,23.695000,23.150000,23.190001,16.176891,2678800
2003-07-08,23.065001,23.270000,22.820000,23.045000,16.075752,2857800
2003-07-09,22.969999,23.485001,22.485001,22.590000,15.758348,3700800
2003-07-10,22.500000,22.670000,22.340000,22.500000,15.695564,2071400
2003-07-11,22.635000,23.219999,22.635000,23.075001,16.096674,2296800
2003-07-14,23.525000,23.690001,22.975000,22.985001,16.033890,2812000
2003-07-15,23.100000,23.200001,22.500000,22.500000,15.695564,3292400
2003-07-16,22.625000,22.725000,22.115000,22.200001,15.486295,3745800
2003-07-17,22.510000,23.375000,22.510000,22.879999,15.960651,7414400
2003-07-18,22.990000,23.325001,22.790001,23.305000,16.257122,5095600
2003-07-21,23.305000,23.379999,22.895000,22.950001,16.009472,3080800
2003-07-22,23.379999,24.400000,23.379999,24.094999,16.808208,8989200
2003-07-23,24.125000,24.129999,23.725000,23.985001,16.731474,2701200
2003-07-24,24.000000,24.395000,23.924999,23.924999,16.689617,3008800
2003-07-25,24.350000,24.980000,24.225000,24.940001,17.397657,4718800
2003-07-28,25.000000,25.100000,24.549999,24.700001,17.230247,4934800
2003-07-29,24.900000,25.150000,24.750000,25.049999,17.474396,3104800
2003-07-30,25.049999,25.295000,24.940001,25.065001,17.484858,2152600
2003-07-31,25.139999,25.500000,25.040001,25.389999,17.711578,2559800
2003-08-01,25.350000,25.584999,25.025000,25.365000,17.694132,2289600
2003-08-04,25.250000,25.355000,24.995001,25.245001,17.610432,1870600
2003-08-05,25.174999,25.184999,24.655001,24.655001,17.198854,2391600
2003-08-06,24.530001,24.680000,24.125000,24.475000,17.073288,4242200
2003-08-07,24.525000,25.014999,24.415001,24.900000,17.369753,4274200
2003-08-08,25.000000,25.590000,24.959999,25.590000,17.851091,4947400
2003-08-11,25.500000,25.590000,25.150000,25.490000,17.781330,4007000
2003-08-12,25.674999,26.785000,25.299999,26.754999,18.663774,14492600
2003-08-13,26.754999,27.650000,26.754999,27.500000,19.183474,11791400
2003-08-14,27.424999,27.850000,27.250000,27.535000,19.207880,4547200
2003-08-15,27.250000,27.645000,27.040001,27.540001,19.211369,2703400
2003-08-18,27.500000,28.475000,27.495001,27.985001,19.521799,4727800
2003-08-19,28.105000,28.174999,27.825001,28.065001,19.577612,4317600
2003-08-20,28.065001,28.514999,27.924999,28.305000,19.745020,4756600
2003-08-21,28.430000,29.145000,28.355000,29.030001,20.250767,6612200
2003-08-22,29.030001,29.275000,28.450001,28.549999,19.915924,3437400
2003-08-25,28.389999,28.450001,27.895000,28.110001,19.608990,4415400
2003-08-26,28.110001,28.430000,27.520000,27.959999,19.504364,4845000
2003-08-27,27.924999,28.020000,27.650000,27.955000,19.500874,2671000
2003-08-28,28.000000,28.160000,27.674999,28.049999,19.567133,2822800
2003-08-29,28.150000,28.400000,28.150000,28.254999,19.710144,2690800
2003-09-02,28.290001,28.450001,27.450001,27.969999,19.511330,3539600
2003-09-03,27.975000,27.975000,27.545000,27.745001,19.354378,3681200
2003-09-04,27.695000,28.105000,27.440001,28.045000,19.563652,3158600
2003-09-05,27.775000,28.100000,27.594999,27.790001,19.385765,3142200
2003-09-08,27.790001,28.254999,27.665001,28.170000,19.650854,2611800
2003-09-09,28.174999,28.174999,27.865000,27.959999,19.504364,2109600
2003-09-10,27.955000,27.959999,27.110001,27.299999,19.043955,3647400
2003-09-11,27.200001,27.219999,26.405001,26.934999,18.789331,5517600
2003-09-12,26.975000,27.195000,26.700001,27.000000,18.834684,2270400
2003-09-15,27.150000,27.495001,26.924999,27.020000,18.848635,2456400
2003-09-16,26.980000,27.555000,26.980000,27.475000,19.166029,3119200
2003-09-17,27.375000,27.650000,27.350000,27.540001,19.211369,2563200
2003-09-18,27.540001,28.100000,27.440001,28.045000,19.563652,2606600
2003-09-19,28.045000,28.045000,27.610001,27.840000,19.420652,1670200
2003-09-22,27.840000,27.840000,27.195000,27.400000,19.113707,3297400
2003-09-23,27.370001,27.535000,27.075001,27.379999,19.099756,1541000
2003-09-24,27.385000,27.480000,26.850000,26.895000,18.761433,2034000
2003-09-25,26.975000,27.010000,26.305000,26.750000,18.660286,2446200
2003-09-26,26.650000,26.650000,25.920000,26.120001,18.296043,3066400
2003-09-29,26.145000,26.465000,26.059999,26.355000,18.460646,1743400
2003-09-30,26.350000,26.655001,26.129999,26.655001,18.670784,3026800
2003-10-01,26.655001,27.905001,26.655001,27.850000,19.507839,4549600
2003-10-02,27.850000,28.125000,27.680000,27.969999,19.591892,2343200
2003-10-03,28.225000,28.570000,27.975000,28.075001,19.665442,3071600
2003-10-06,28.075001,28.295000,27.990000,27.990000,19.605902,2044400
2003-10-07,27.990000,28.280001,27.600000,28.190001,19.745998,2681200
2003-10-08,28.190001,28.320000,28.025000,28.250000,19.788027,1963400
2003-10-09,28.490000,29.025000,28.400000,28.934999,20.267845,3800800
2003-10-10,28.934999,28.975000,28.385000,28.715000,20.113749,2455000
2003-10-13,28.715000,28.910000,28.450001,28.875000,20.225822,2718000
2003-10-14,28.879999,28.910000,28.389999,28.900000,20.243330,2485600
2003-10-15,29.105000,29.490000,28.975000,29.440001,20.621578,4121600
2003-10-16,29.440001,29.440001,28.174999,28.455000,19.931618,8893600
2003-10-17,28.475000,28.690001,28.395000,28.475000,19.945633,2278200
2003-10-20,28.500000,28.639999,28.200001,28.320000,19.837057,2041800
2003-10-21,28.500000,28.500000,28.160000,28.264999,19.798532,1843600
2003-10-22,28.215000,28.375000,28.059999,28.250000,19.788027,2889800
2003-10-23,28.250000,28.424999,27.980000,28.400000,19.893103,3056600
2003-10-24,28.400000,28.900000,28.180000,28.530001,19.984154,3879400
2003-10-27,28.674999,28.750000,28.510000,28.605000,20.036690,2030800
2003-10-28,28.750000,29.160000,28.480000,29.145000,20.414936,2911200
2003-10-29,29.075001,29.750000,28.975000,29.690001,20.796696,3159400
2003-10-30,29.985001,30.240000,29.850000,30.075001,21.066366,3785800
2003-10-31,29.950001,30.375000,29.799999,30.309999,21.230972,3601000
2003-11-03,30.264999,30.430000,30.000000,30.225000,21.171438,2458400
2003-11-04,30.245001,30.750000,30.200001,30.600000,21.434109,3617200
2003-11-05,30.525000,30.735001,30.415001,30.670000,21.483143,2206800
2003-11-06,30.600000,30.990000,30.055000,30.959999,21.686277,1827800
2003-11-07,30.975000,31.094999,30.385000,30.410000,21.301018,2101000
2003-11-10,30.410000,30.549999,30.160000,30.200001,21.153925,1486000
2003-11-11,30.184999,30.424999,29.920000,29.969999,20.992821,2472200
2003-11-12,29.969999,30.885000,29.969999,30.830000,21.595211,2527800
2003-11-13,30.830000,31.500000,30.625000,31.485001,22.054020,2876200
2003-11-14,31.450001,31.895000,30.975000,31.014999,21.724804,3307400
2003-11-17,31.014999,31.020000,30.000000,30.264999,21.199459,4083800
2003-11-18,30.389999,30.865000,30.225000,30.245001,21.185450,2404800
2003-11-19,30.025000,30.230000,29.920000,30.070000,21.062866,3063600
2003-11-20,29.945000,30.280001,29.799999,29.830000,20.894762,2564600
2003-11-21,29.950001,29.980000,29.600000,29.815001,20.884243,2940400
2003-11-24,29.940001,30.125000,29.885000,30.100000,21.083885,3645000
2003-11-25,31.500000,31.549999,30.625000,30.719999,21.518166,6969000
2003-11-26,30.750000,30.830000,30.219999,30.549999,21.399082,2616600
2003-11-28,30.625000,30.795000,30.615000,30.615000,21.444622,1339200
2003-12-01,30.740000,30.945000,30.549999,30.840000,21.602215,3500200
2003-12-02,30.860001,30.860001,30.325001,30.325001,21.241476,2723000
2003-12-03,30.605000,30.830000,30.375000,30.400000,21.294018,2219800
2003-12-04,30.440001,30.500000,30.165001,30.475000,21.346552,2448800
2003-12-05,30.500000,31.250000,30.500000,31.004999,21.717804,3321400
2003-12-08,31.049999,31.250000,30.785000,31.174999,21.836872,1704400
2003-12-09,31.250000,31.410000,30.924999,31.020000,21.728306,2147000
2003-12-10,31.020000,31.055000,30.584999,30.745001,21.535675,1511600
2003-12-11,30.775000,31.260000,30.700001,31.260000,21.896410,2574800
2003-12-12,31.330000,31.475000,31.049999,31.170000,21.833374,3031200
2003-12-15,31.250000,31.900000,31.250000,31.260000,21.896410,2674200
2003-12-16,31.325001,32.174999,31.235001,32.005001,22.418255,3169200
2003-12-17,32.000000,32.939999,31.879999,32.785000,22.964613,4942200
2003-12-18,32.724998,33.590000,32.599998,33.325001,23.342861,4559000
2003-12-19,33.330002,33.705002,33.020000,33.549999,23.500473,3737200
2003-12-22,33.174999,33.599998,33.174999,33.500000,23.465445,2743800
2003-12-23,33.450001,33.610001,33.299999,33.520000,23.479456,1709600
2003-12-24,32.500000,33.000000,32.095001,32.250000,22.589869,4997200
2003-12-26,32.250000,32.369999,32.145000,32.160000,22.526833,1841800
2003-12-29,32.125000,32.689999,32.070000,32.250000,22.667402,3758400
2003-12-30,32.250000,32.349998,32.119999,32.330002,22.723627,2456200
2003-12-31,32.290001,32.595001,32.244999,32.525002,22.860691,2081400
2004-01-02,32.474998,32.625000,32.075001,32.150002,22.597122,2742600
2004-01-05,32.474998,32.590000,31.844999,32.195000,22.628746,4821800
2004-01-06,32.174999,32.174999,31.174999,31.299999,21.999683,6572600
2004-01-07,31.344999,32.325001,31.344999,32.099998,22.561977,7934800
2004-01-08,32.474998,32.474998,31.725000,31.870001,22.400316,3325000
2004-01-09,31.799999,32.130001,31.615000,31.715000,22.291370,2210400
2004-01-12,31.825001,32.470001,31.719999,32.375000,22.755260,3169800
2004-01-13,32.415001,32.849998,32.224998,32.584999,22.902853,3565200
2004-01-14,32.590000,32.830002,32.540001,32.805000,23.057487,2178000
2004-01-15,32.849998,33.125000,32.764999,33.014999,23.205090,2508000
2004-01-16,32.974998,32.985001,32.084999,32.430000,22.793921,4903800
2004-01-20,32.500000,32.645000,32.220001,32.314999,22.713091,2976000
2004-01-21,32.314999,33.005001,32.224998,32.935001,23.148863,2805800
2004-01-22,33.000000,33.400002,33.000000,33.200001,23.335123,3210200
2004-01-23,33.299999,33.424999,33.009998,33.165001,23.310522,1936000
2004-01-26,33.165001,33.500000,33.134998,33.500000,23.545984,2325600
2004-01-27,33.500000,33.595001,32.875000,32.950001,23.159410,3474200
2004-01-28,32.900002,33.000000,31.889999,31.930000,22.442484,3566400
2004-01-29,32.200001,32.259998,30.740000,31.055000,21.827475,5809600
2004-01-30,31.075001,31.395000,30.940001,31.299999,21.999683,3114800
2004-02-02,31.299999,31.459999,30.565001,31.240000,21.957506,5021200
2004-02-03,31.150000,31.150000,30.844999,30.975000,21.771255,2441400
2004-02-04,30.575001,30.725000,30.125000,30.495001,21.433878,4874600
2004-02-05,30.400000,30.985001,30.000000,30.690001,21.570932,3856200
2004-02-06,30.799999,31.080000,30.355000,31.004999,21.792339,3941200
2004-02-09,31.299999,31.299999,30.469999,30.520000,21.451445,5730400
2004-02-10,30.799999,30.799999,30.235001,30.549999,21.472532,3785200
2004-02-11,30.549999,32.384998,30.400000,32.250000,22.667402,6068800
2004-02-12,32.224998,32.560001,32.134998,32.380001,22.758774,3161200
2004-02-13,32.474998,32.650002,31.885000,32.005001,22.495199,2893400
2004-02-17,33.549999,33.900002,33.099998,33.500000,23.545984,10167200
2004-02-18,33.500000,33.674999,33.250000,33.325001,23.422985,3410400
2004-02-19,33.494999,33.755001,33.115002,33.115002,23.275387,3014000
2004-02-20,33.275002,33.275002,32.349998,32.660000,22.955574,3014400
2004-02-23,32.875000,32.900002,32.349998,32.695000,22.980181,2478600
2004-02-24,32.575001,32.825001,32.224998,32.294998,22.699030,2935800
2004-02-25,32.340000,32.564999,32.240002,32.465000,22.818520,3540600
2004-02-26,32.485001,32.974998,32.349998,32.849998,23.089125,3279800
2004-02-27,32.195000,32.825001,32.115002,32.115002,22.572521,4668400
2004-03-01,32.525002,32.965000,32.400002,32.654999,22.952063,3090600
2004-03-02,32.680000,32.994999,32.380001,32.474998,22.825544,2392800
2004-03-03,32.480000,32.580002,32.209999,32.529999,22.864202,2779200
2004-03-04,32.514999,32.520000,31.980000,32.450001,22.807972,2904400
2004-03-05,32.125000,32.980000,32.105000,32.910000,23.131292,3031600
2004-03-08,32.915001,33.259998,32.820000,32.924999,23.141836,2358400
2004-03-09,33.224998,33.490002,32.970001,33.355000,23.444069,4522800
